"combination","mtry","ntree","nodesize","thr_value","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Sens_test","F1_test","B.Accuracy_test","TSS_test","AUC_test"
1943,12,9000,140,0.45735226774791,0.888803088803089,0.167148452728825,0.801315296137875,0.60263059227575,0.801315296137875,0.853125,0.163074688223757,0.787047593481556,0.574095186963113,0.787047593481556
1944,13,9000,140,0.452642055535358,0.89034749034749,0.16694663101487,0.801127779774074,0.602255559548147,0.801127779774073,0.85,0.162609404442186,0.785485093481556,0.570970186963113,0.785485093481556
1945,14,9000,140,0.467736445458344,0.878764478764479,0.170465340026832,0.800791508229316,0.601583016458632,0.800791508229316,0.8375,0.164153404343845,0.783125947448206,0.566251894896412,0.783125947448206
1946,15,9000,140,0.454713284672964,0.885714285714286,0.168303703883946,0.80132412101095,0.6026482420219,0.80132412101095,0.84375,0.162329845867194,0.783522296614452,0.567044593228904,0.783522296614452
1947,2,10000,140,0.560265336545495,0.87027027027027,0.180555641467654,0.807240198905813,0.614480397811626,0.807240198905813,0.85,0.175987674627035,0.797865083375442,0.595730166750884,0.797865083375442
1948,3,10000,140,0.500005539423621,0.898069498069498,0.171677788221569,0.807905818614241,0.615811637228483,0.807905818614241,0.871875,0.167732398991835,0.797028960333502,0.594057920667004,0.797028960333502
1949,4,10000,140,0.508064325006825,0.88957528957529,0.17395388745691,0.807560722196409,0.615121444392817,0.807560722196408,0.865625,0.170240540682984,0.797794814300152,0.595589628600303,0.797794814300152
1950,5,10000,140,0.476845586190999,0.904247104247104,0.168728215176204,0.807622983869985,0.61524596773997,0.807622983869985,0.88125,0.166390150286831,0.799442584638706,0.598885169277413,0.799442584638706
1951,6,10000,140,0.468142577320002,0.908108108108108,0.166756765725744,0.806787985105954,0.613575970211909,0.806787985105955,0.88125,0.163979526428806,0.796916056088934,0.593832112177868,0.796916056088934
1952,7,10000,140,0.466727832940088,0.904247104247104,0.16664180810746,0.805324713886401,0.610649427772802,0.805324713886401,0.884375,0.164219741776997,0.798175372662961,0.596350745325922,0.798175372662961
1953,8,10000,140,0.455786150800183,0.907335907335907,0.166001489999075,0.805959909723011,0.611919819446022,0.805959909723011,0.871875,0.161058064492288,0.791066352956038,0.582132705912077,0.791066352956039
1954,9,10000,140,0.448589552034289,0.905019305019305,0.165286450012307,0.804397517139025,0.60879503427805,0.804397517139025,0.875,0.162453539598253,0.793285750378979,0.586571500757959,0.793285750378979
1955,10,10000,140,0.44166960523916,0.904247104247104,0.165071296060742,0.803569441756082,0.607138883512163,0.803569441756082,0.86875,0.160808098651193,0.789301730672057,0.578603461344113,0.789301730672057
1956,11,10000,140,0.445240385001679,0.898069498069498,0.166343737105152,0.802980954363705,0.605961908727409,0.802980954363705,0.865625,0.162590063759789,0.790114167508843,0.580228335017685,0.790114167508843
1957,12,10000,140,0.456302639468972,0.888803088803089,0.166940841325239,0.801113250425032,0.602226500850065,0.801113250425032,0.85625,0.163126395083602,0.788155318342597,0.576310636685195,0.788155318342597
1958,13,10000,140,0.450505371004645,0.891891891891892,0.166558125056642,0.801230704122484,0.602461408244967,0.801230704122484,0.85,0.161757992253091,0.784676604345629,0.569353208691258,0.784676604345629
1959,14,10000,140,0.485136549110917,0.869498069498069,0.173608861455437,0.800881122133805,0.601762244267611,0.800881122133806,0.828125,0.166499566951258,0.782228240272865,0.56445648054573,0.782228240272865
1960,15,10000,140,0.454788831334474,0.885714285714286,0.168363332724781,0.801362004582108,0.602724009164216,0.801362004582108,0.846875,0.162774323051214,0.784983735472461,0.569967470944922,0.784983735472461
1961,2,1000,150,0.568006218397547,0.865637065637065,0.181100184510894,0.806161126580371,0.612322253160743,0.806161126580371,0.840625,0.176256559456857,0.795400928499242,0.590801856998484,0.795400928499242
1962,3,1000,150,0.521097540001974,0.885714285714286,0.17447562361722,0.80712030739812,0.614240614796241,0.80712030739812,0.875,0.17065083292888,0.801421172309247,0.602842344618494,0.801421172309247
1963,4,1000,150,0.485457070981199,0.902702702702703,0.168042916575571,0.806673993099047,0.613347986198094,0.806673993099047,0.884375,0.165563658212419,0.799792350934815,0.599584701869631,0.799792350934815
1964,5,1000,150,0.47077645085192,0.908880308880309,0.16577101385811,0.805848160501526,0.611696321003051,0.805848160501526,0.884375,0.163565149991015,0.797366883527034,0.594733767054068,0.797366883527034
1965,6,1000,150,0.478625377649506,0.905019305019305,0.167532205411207,0.806493741409766,0.612987482819533,0.806493741409766,0.8875,0.165918800668322,0.800799014653866,0.601598029307731,0.800799014653866
1966,7,1000,150,0.464684244850921,0.911196911196911,0.166021726425252,0.807183251658564,0.614366503317128,0.807183251658564,0.88125,0.16212632956161,0.795147486104093,0.590294972208186,0.795147486104093
1967,8,1000,150,0.49123745633343,0.891119691119691,0.169532186530644,0.803925800857232,0.607851601714463,0.803925800857232,0.859375,0.165679975092052,0.791183204901465,0.582366409802931,0.791183204901465
1968,9,1000,150,0.440327739970387,0.908108108108108,0.163653393913923,0.803479486558158,0.606958973116316,0.803479486558158,0.878125,0.159389808640473,0.790805804699343,0.581611609398686,0.790805804699343
1969,10,1000,150,0.473520666801404,0.89034749034749,0.16951821661154,0.802971446903762,0.605942893807523,0.802971446903762,0.846875,0.163530263277031,0.784579490904497,0.569158981808995,0.784579490904497
1970,11,1000,150,0.477497784998293,0.888030888030888,0.168747467710096,0.802330887884619,0.604661775769239,0.802330887884619,0.859375,0.166137442253368,0.791637980040424,0.583275960080849,0.791637980040425
1971,12,1000,150,0.494461941194241,0.878764478764479,0.172315047005476,0.802761453929531,0.605522907859061,0.802761453929531,0.846875,0.168467418078147,0.790036792572006,0.580073585144012,0.790036792572006
1972,13,1000,150,0.488523959716381,0.87953667953668,0.17094450717048,0.800710377904468,0.601420755808936,0.800710377904468,0.8375,0.164910742727689,0.783277539161192,0.566555078322385,0.783277539161192
1973,14,1000,150,0.501606355378355,0.871042471042471,0.174933471987915,0.801880624332954,0.603761248665908,0.801880624332954,0.821875,0.166342805923279,0.779355893127842,0.558711786255685,0.779355893127842
1974,15,1000,150,0.45353001179337,0.891119691119691,0.166803114988222,0.801690670158911,0.603381340317822,0.801690670158911,0.846875,0.160839532095534,0.782911982061647,0.565823964123294,0.782911982061647
1975,2,2000,150,0.555530957777338,0.876447876447876,0.177105752060853,0.806742690591661,0.613485381183323,0.806742690591661,0.859375,0.173670633775581,0.799268096260738,0.598536192521476,0.799268096260738
1976,3,2000,150,0.545456223510257,0.868725868725869,0.180464315171028,0.807238297413825,0.614476594827649,0.807238297413825,0.85625,0.177329077115041,0.801798572511369,0.603597145022739,0.801798572511369
1977,4,2000,150,0.493537498275262,0.901930501930502,0.169932782439827,0.807879002701581,0.615758005403163,0.807879002701581,0.884375,0.168091429366803,0.802167287771602,0.604334575543203,0.802167287771602
1978,5,2000,150,0.484362303467035,0.902702702702703,0.16814845842913,0.806484575243257,0.612969150486514,0.806484575243257,0.8875,0.16659916904836,0.801759095502779,0.603518191005558,0.801759095502779
1979,6,2000,150,0.501378245841307,0.88957528957529,0.171426812105575,0.805552892925036,0.611105785850072,0.805552892925036,0.86875,0.16961014902298,0.798548825164224,0.597097650328449,0.798548825164224
1980,7,2000,150,0.455740280888678,0.913513513513514,0.16462495001294,0.806472629973072,0.612945259946144,0.806472629973072,0.884375,0.160827308151592,0.794789824406266,0.589579648812532,0.794789824406266
1981,8,2000,150,0.464339796707678,0.902702702702703,0.166055853526461,0.804097910260305,0.608195820520609,0.804097910260305,0.884375,0.164402279062819,0.797872189236988,0.595744378473977,0.797872189236988
1982,9,2000,150,0.464674446360192,0.901930501930502,0.16665582068038,0.804696782724311,0.609393565448623,0.804696782724311,0.86875,0.162503016251926,0.791221892369884,0.582443784739768,0.791221892369884
1983,10,2000,150,0.486951188589226,0.884169884169884,0.171502748561723,0.803544722360229,0.607089444720459,0.803544722360229,0.84375,0.165993073837309,0.786554130874179,0.573108261748358,0.786554130874179
1984,11,2000,150,0.449107372250025,0.901158301158301,0.165375616431765,0.802858478777156,0.605716957554311,0.802858478777156,0.8625,0.159969896049617,0.786530444669025,0.573060889338049,0.786530444669025
1985,12,2000,150,0.474323258558599,0.886486486486486,0.168896983592056,0.801672337825892,0.603344675651785,0.801672337825892,0.85,0.164621380785603,0.787405255179383,0.574810510358767,0.787405255179384
1986,13,2000,150,0.459310833853612,0.892664092664093,0.166797811406253,0.801616804508584,0.603233609017167,0.801616804508584,0.85,0.161110319045644,0.783817584638707,0.567635169277413,0.783817584638707
1987,14,2000,150,0.493819414622541,0.873359073359073,0.174069206411002,0.801649861215463,0.603299722430926,0.801649861215463,0.828125,0.167251962441142,0.781925056846893,0.563850113693785,0.781925056846893
1988,15,2000,150,0.46588510539132,0.881081081081081,0.168720551755722,0.799904096545086,0.599808193090173,0.799904096545086,0.840625,0.162891459993916,0.782970408034361,0.565940816068722,0.782970408034361
1989,2,3000,150,0.55590712261207,0.875675675675676,0.178224551645439,0.807392074483879,0.614784148967758,0.807392074483879,0.8625,0.176059127268985,0.802346513390601,0.604693026781203,0.802346513390601
1990,3,3000,150,0.544490547578802,0.868725868725869,0.180487217894307,0.806909973130456,0.613819946260911,0.806909973130456,0.859375,0.177494647849609,0.80290629737241,0.605812594744821,0.80290629737241
1991,4,3000,150,0.491721225681871,0.903474903474903,0.16986287145197,0.808474413475045,0.61694882695009,0.808474413475045,0.884375,0.16817264733479,0.802268348913593,0.604536697827185,0.802268348913593
1992,5,3000,150,0.486748764932528,0.901930501930502,0.169180172106295,0.807462283418844,0.614924566837687,0.807462283418844,0.88125,0.166663160895464,0.799897359777665,0.599794719555331,0.799897359777666
1993,6,3000,150,0.490339519933383,0.894208494208494,0.169710756493182,0.805419690973422,0.610839381946845,0.805419690973422,0.878125,0.16889247649231,0.801012980040424,0.602025960080849,0.801012980040424
1994,7,3000,150,0.469088478097509,0.907335907335907,0.167022668213977,0.806995394001329,0.613990788002658,0.806995394001329,0.878125,0.163604424101297,0.795606208943911,0.591212417887822,0.795606208943911
1995,8,3000,150,0.463368336884016,0.903474903474903,0.165860376307188,0.804244081362405,0.608488162724809,0.804244081362404,0.88125,0.163253575561275,0.795804383527034,0.591608767054068,0.795804383527034
1996,9,3000,150,0.46127097450644,0.901930501930502,0.166074694489424,0.804065389871679,0.608130779743357,0.804065389871679,0.86875,0.161647749312785,0.790312342091966,0.580624684183931,0.790312342091966
1997,10,3000,150,0.459211386071005,0.898069498069498,0.166241230858102,0.802980954363705,0.605961908727409,0.802980954363705,0.865625,0.161901327127118,0.789507800656897,0.579015601313795,0.789507800656897
1998,11,3000,150,0.458781738122577,0.895752895752896,0.166142241397167,0.802024698918246,0.604049397836492,0.802024698918246,0.85625,0.161399804645709,0.786033034360788,0.572066068721577,0.786033034360788
1999,12,3000,150,0.474622358634899,0.883397683397683,0.16893024176137,0.800633050563597,0.601266101127195,0.800633050563597,0.846875,0.164076380312888,0.785842755179384,0.571685510358767,0.785842755179384
2000,13,3000,150,0.465732891107162,0.887258687258687,0.167739664322143,0.80104820964778,0.602096419295561,0.80104820964778,0.85,0.162824791189827,0.785687215765538,0.571374431531076,0.785687215765538
2001,14,3000,150,0.473000671096727,0.881853281853282,0.170558309226678,0.801098379782557,0.602196759565114,0.801098379782557,0.840625,0.164976384874758,0.783576774886306,0.567153549772612,0.783576774886306
2002,15,3000,150,0.462085630104254,0.882625482625483,0.168763436583874,0.800916226601288,0.601832453202576,0.800916226601288,0.84375,0.16395172289069,0.785189805457302,0.570379610914603,0.785189805457302
2003,2,4000,150,0.574300391454472,0.861003861003861,0.183499718892446,0.806824698528196,0.613649397056393,0.806824698528197,0.846875,0.179960395021775,0.800597681910056,0.601195363820111,0.800597681910056
2004,3,4000,150,0.548565870674633,0.868725868725869,0.181415126345946,0.807793923124142,0.615587846248283,0.807793923124142,0.853125,0.177168000281934,0.800589786508337,0.601179573016675,0.800589786508337
2005,4,4000,150,0.509387967856965,0.893436293436293,0.173884707440797,0.809125016272383,0.618250032544767,0.809125016272383,0.875,0.171044739570307,0.801875947448206,0.603751894896412,0.801875947448206
2006,5,4000,150,0.478407141784855,0.906563706563707,0.167107481580102,0.806798711471019,0.613597422942037,0.806798711471019,0.88125,0.164703761565663,0.797825606366852,0.595651212733704,0.797825606366852
2007,6,4000,150,0.494503985450513,0.894980694980695,0.170501440619961,0.806487695640366,0.612975391280733,0.806487695640366,0.88125,0.1682953289689,0.80151433804952,0.60302867609904,0.80151433804952
2008,7,4000,150,0.458395763746391,0.915830115830116,0.164494372065311,0.806961654707582,0.613923309415165,0.806961654707582,0.884375,0.160371976372735,0.79418345755432,0.588366915108641,0.794183457554321
2009,8,4000,150,0.469644356568515,0.8996138996139,0.166659995426203,0.803803666564116,0.607607333128232,0.803803666564116,0.875,0.163295211306293,0.793841586659929,0.587683173319859,0.793841586659929
2010,9,4000,150,0.460656224455537,0.902702702702703,0.165837096163967,0.80412316597441,0.608246331948819,0.80412316597441,0.871875,0.161737479306168,0.791420066953007,0.582840133906013,0.791420066953007
2011,10,4000,150,0.472228002940304,0.893436293436293,0.168844540416833,0.804010734166057,0.608021468332114,0.804010734166057,0.859375,0.16454072574267,0.790172593481556,0.580345186963113,0.790172593481556
2012,11,4000,150,0.482215410947462,0.882625482625483,0.171341064700533,0.80249470873287,0.60498941746574,0.80249470873287,0.853125,0.167670831731558,0.790887916877211,0.581775833754422,0.790887916877211
2013,12,4000,150,0.488319310570298,0.876447876447876,0.171170816523546,0.800921248490386,0.601842496980772,0.800921248490386,0.85,0.168817646024525,0.791296109146033,0.582592218292067,0.791296109146033
2014,13,4000,150,0.461742084604089,0.89034749034749,0.167122677444162,0.801190919059337,0.602381838118673,0.801190919059337,0.853125,0.161658364953766,0.785380084638706,0.570760169277413,0.785380084638706
2015,14,4000,150,0.486901964962856,0.874903474903475,0.172618208836484,0.801247671281766,0.602495342563533,0.801247671281766,0.834375,0.166349177462068,0.783332017433047,0.566664034866094,0.783332017433047
2016,15,4000,150,0.457064137980684,0.886486486486486,0.167496453526018,0.800750504261049,0.601501008522097,0.800750504261049,0.853125,0.163360957766636,0.787552899191511,0.575105798383022,0.787552899191511
2017,2,5000,150,0.564857583108477,0.86949806949807,0.18071470224632,0.80727081780245,0.614541635604901,0.80727081780245,0.85,0.176052319888378,0.798319858514401,0.596639717028803,0.798319858514401
2018,3,5000,150,0.529815844325229,0.881081081081081,0.176776041807102,0.807202997921523,0.614405995843046,0.807202997921523,0.8625,0.17224330417783,0.798657781707934,0.597315563415867,0.798657781707934
2019,4,5000,150,0.513222475406058,0.89034749034749,0.174384451504938,0.808464564721668,0.616929129443336,0.808464564721668,0.875,0.172089222468693,0.802886558868115,0.60577311773623,0.802886558868115
2020,5,5000,150,0.478054957480332,0.905791505791506,0.166590641417408,0.806109542515654,0.612219085031309,0.806109542515654,0.878125,0.163841334770927,0.796010453511875,0.59202090702375,0.796010453511875
2021,6,5000,150,0.487930699246083,0.897297297297297,0.169071782647094,0.805499261099716,0.610998522199431,0.805499261099716,0.878125,0.167184037816854,0.799042287771602,0.598084575543204,0.799042287771602
2022,7,5000,150,0.45774398640953,0.915057915057915,0.164595870361536,0.806752344320219,0.613504688640438,0.806752344320219,0.884375,0.160724629931251,0.794436110409298,0.588872220818595,0.794436110409298
2023,8,5000,150,0.472855117472384,0.898069498069498,0.166902810612236,0.803852276500338,0.607704553000676,0.803852276500338,0.878125,0.164161615676133,0.796010453511874,0.59202090702375,0.796010453511874
2024,9,5000,150,0.454306828421059,0.907335907335907,0.164648221352285,0.804368799734376,0.608737599468752,0.804368799734376,0.878125,0.160705377018128,0.792271191258211,0.584542382516422,0.792271191258211
2025,10,5000,150,0.472248086297618,0.893436293436293,0.168391557742851,0.803556131312161,0.607112262624322,0.803556131312161,0.8625,0.164615848602042,0.791280318342597,0.582560636685195,0.791280318342597
2026,11,5000,150,0.47656568416085,0.885714285714286,0.169587493572506,0.80213230386232,0.604264607724641,0.80213230386232,0.853125,0.165846069627297,0.789523591460333,0.579047182920667,0.789523591460333
2027,12,5000,150,0.494236780018649,0.873359073359073,0.172004680010901,0.80058912122304,0.601178242446079,0.80058912122304,0.846875,0.169518568095456,0.790895812278929,0.581791624557857,0.790895812278929
2028,13,5000,150,0.470574271291548,0.886486486486487,0.168687698476561,0.80128087425726,0.60256174851452,0.80128087425726,0.84375,0.162863004378459,0.783572827185447,0.567145654370894,0.783572827185447
2029,14,5000,150,0.460640221458638,0.888803088803089,0.167492119487475,0.80134055185198,0.60268110370396,0.80134055185198,0.85,0.162311186889902,0.78533350176857,0.57066700353714,0.78533350176857
2030,15,5000,150,0.472811505999694,0.875675675675676,0.170422614543454,0.800181568106811,0.600363136213622,0.800181568106811,0.84375,0.166875479807946,0.787716334007074,0.575432668014149,0.787716334007074
2031,2,6000,150,0.568184926835176,0.867181467181467,0.181809483083306,0.807249023778889,0.614498047557777,0.807249023778889,0.84375,0.1760294913532,0.796154939363315,0.592309878726629,0.796154939363315
2032,3,6000,150,0.52473335140703,0.885714285714286,0.176097450436,0.807776955964858,0.615553911929717,0.807776955964858,0.865625,0.170878072726909,0.79814852829712,0.59629705659424,0.79814852829712
2033,4,6000,150,0.512785936866865,0.89034749034749,0.174580151136229,0.808666610434511,0.617333220869021,0.808666610434511,0.875,0.17224823670649,0.803038150581102,0.606076301162203,0.803038150581102
2034,5,6000,150,0.499854743490628,0.893436293436294,0.171012586700433,0.806334259863746,0.612668519727492,0.806334259863746,0.878125,0.169005672258636,0.800962449469429,0.601924898938858,0.800962449469429
2035,6,6000,150,0.492769729856408,0.894980694980695,0.169857755879891,0.805805791359523,0.611611582719046,0.805805791359523,0.878125,0.168103387865768,0.800305552046488,0.600611104092976,0.800305552046488
2036,7,6000,150,0.455864809765077,0.916602316602316,0.164155010295387,0.806728990098102,0.613457980196205,0.806728990098102,0.884375,0.160342398161704,0.794031865841334,0.588063731682668,0.794031865841334
2037,8,6000,150,0.466176406828599,0.900386100386101,0.16598390667471,0.803482606955268,0.606965213910535,0.803482606955268,0.88125,0.163614921299301,0.796309689236988,0.592619378473977,0.796309689236988
2038,9,6000,150,0.467013280382504,0.8996138996139,0.166951863417601,0.804157246561591,0.608314493123181,0.804157246561591,0.865625,0.162960436061267,0.790568942647802,0.581137885295604,0.790568942647802
2039,10,6000,150,0.468783272902716,0.894980694980695,0.168009674858433,0.803684311374676,0.607368622749353,0.803684311374676,0.865625,0.164310232053554,0.791882737493684,0.583765474987367,0.791882737493684
2040,11,6000,150,0.478275414428525,0.884942084942085,0.170777211496868,0.802491247042327,0.604982494084653,0.802491247042327,0.853125,0.166614562949945,0.789523591460334,0.579047182920667,0.789523591460334
2041,12,6000,150,0.490025130125778,0.877220077220077,0.170985486080468,0.801168442448907,0.602336884897814,0.801168442448907,0.84375,0.16769178675833,0.788625884284993,0.577251768569985,0.788625884284993
2042,13,6000,150,0.468642011460815,0.886486486486487,0.168483388199552,0.801129339972628,0.602258679945256,0.801129339972628,0.840625,0.1614922693612,0.781302899191511,0.562605798383022,0.781302899191511
2043,14,6000,150,0.451175465695617,0.892664092664093,0.166544763165876,0.801402130938689,0.602804261877377,0.801402130938689,0.85,0.160757361895067,0.783514401212734,0.567028802425467,0.783514401212734
2044,15,6000,150,0.454237450862475,0.886486486486486,0.167274302378363,0.800611597833469,0.601223195666938,0.800611597833469,0.846875,0.162038297602065,0.784276307478525,0.568552614957049,0.784276307478525
2045,2,7000,150,0.563519525172797,0.871042471042471,0.180763456182865,0.807638927148966,0.615277854297932,0.807638927148966,0.85,0.175889240554099,0.79811773623042,0.596235472460839,0.79811773623042
2046,3,7000,150,0.528418811402452,0.884169884169884,0.177281677489686,0.808318052326134,0.616636104652268,0.808318052326134,0.8625,0.171842664480772,0.797950353713997,0.595900707427994,0.797950353713997
2047,4,7000,150,0.512946604515566,0.89034749034749,0.174515693419299,0.808603471149247,0.617206942298494,0.808603471149247,0.875,0.172297990178927,0.803088681152097,0.606177362304194,0.803088681152097
2048,5,7000,150,0.486634186168664,0.901930501930502,0.168460055106511,0.806679356281579,0.613358712563158,0.806679356281579,0.878125,0.166113009063403,0.798183268064679,0.596366536129358,0.798183268064679
2049,6,7000,150,0.496278596916428,0.891891891891892,0.170483943135444,0.80534738552165,0.6106947710433,0.80534738552165,0.865625,0.167365028417632,0.79536934689237,0.59073869378474,0.79536934689237
2050,7,7000,150,0.467728262542853,0.905791505791506,0.166454418149329,0.80594538037397,0.611890760747939,0.80594538037397,0.878125,0.163062767531249,0.795050372662961,0.590100745325922,0.795050372662961
2051,8,7000,150,0.474508317326574,0.897297297297297,0.167462550559278,0.804185963966239,0.608371927932478,0.804185963966239,0.878125,0.165187697313093,0.797071595502779,0.594143191005558,0.797071595502779
2052,9,7000,150,0.459752972873295,0.903474903474904,0.165483950564734,0.804054663506615,0.608109327013229,0.804054663506614,0.871875,0.161215465728894,0.790965291814048,0.581930583628095,0.790965291814048
2053,10,7000,150,0.467158324177314,0.896525096525097,0.167932582507741,0.804077676435297,0.608155352870595,0.804077676435297,0.865625,0.16407210460822,0.791630084638707,0.583260169277413,0.791630084638706
2054,11,7000,150,0.473186241427866,0.887258687258687,0.169144342489272,0.801957415355572,0.603914830711143,0.801957415355572,0.853125,0.164474149212891,0.78800767433047,0.57601534866094,0.78800767433047
2055,12,7000,150,0.488633626988196,0.878764478764479,0.170969486535873,0.801549179652475,0.603098359304951,0.801549179652475,0.846875,0.16767867271385,0.789531486862052,0.579062973724103,0.789531486862052
2056,13,7000,150,0.471365566948062,0.884169884169884,0.168964497862131,0.800703454523381,0.601406909046763,0.800703454523381,0.840625,0.162438105822172,0.782111388327438,0.564222776654876,0.782111388327438
2057,14,7000,150,0.481089632748362,0.878764478764479,0.171150113081354,0.801359761796686,0.602719523593371,0.801359761796686,0.8375,0.164675670901288,0.783631253158161,0.567262506316321,0.783631253158161
2058,15,7000,150,0.46966929780397,0.877992277992278,0.169947294845577,0.800468547128479,0.600937094256958,0.800468547128479,0.84375,0.165933224216844,0.786806783729156,0.573613567458312,0.786806783729156
2059,2,8000,150,0.570326659149929,0.865637065637066,0.182663550951948,0.807562818713217,0.615125637426433,0.807562818713217,0.846875,0.178303393374595,0.799283887064174,0.598567774128348,0.799283887064174
2060,3,8000,150,0.528138720934612,0.882625482625483,0.176846924301313,0.807735269409723,0.615470538819446,0.807735269409723,0.8625,0.171724724242616,0.798101945426983,0.596203890853967,0.798101945426983
2061,4,8000,150,0.51411279589124,0.888030888030888,0.174707467500879,0.808202841414105,0.616405682828211,0.808202841414105,0.875,0.172364212391649,0.803290803436079,0.606581606872158,0.803290803436079
2062,5,8000,150,0.489971895249609,0.898841698841699,0.169042482359367,0.806284089728969,0.612568179457938,0.806284089728969,0.878125,0.166762126034593,0.79884016548762,0.59768033097524,0.79884016548762
2063,6,8000,150,0.471897478060884,0.907335907335907,0.165572568190802,0.805353772584484,0.610707545168967,0.805353772584484,0.88125,0.16275955034847,0.795753852956039,0.591507705912077,0.795753852956039
2064,7,8000,150,0.462670688292392,0.911196911196911,0.164925595746635,0.805907838096246,0.611815676192492,0.805907838096246,0.88125,0.160946051301964,0.79373263011622,0.587465260232441,0.79373263011622
2065,8,8000,150,0.466655383721732,0.901158301158301,0.16623945374061,0.804032869483053,0.608065738966105,0.804032869483053,0.878125,0.163499784551421,0.795201964375948,0.590403928751895,0.795201964375947
2066,9,8000,150,0.457882913933173,0.903474903474904,0.16505654454307,0.803587432795666,0.607174865591332,0.803587432795666,0.871875,0.160717907279297,0.790409455533098,0.580818911066195,0.790409455533098
2067,10,8000,150,0.463229563124235,0.8996138996139,0.167067174673803,0.804334036560328,0.608668073120656,0.804334036560328,0.8625,0.162465595533399,0.789158034360788,0.578316068721577,0.789158034360788
2068,11,8000,150,0.450911264101201,0.898841698841699,0.165347467856337,0.80177594476117,0.60355188952234,0.80177594476117,0.859375,0.160060062247243,0.785372189236988,0.570744378473977,0.785372189236988
2069,12,8000,150,0.476295655698605,0.884942084942085,0.168949636992348,0.801544157763377,0.603088315526755,0.801544157763377,0.846875,0.164144090030612,0.786196469176351,0.572392938352704,0.786196469176351
2070,13,8000,150,0.476512271970682,0.881853281853282,0.169847021181738,0.800908961926767,0.601817923853534,0.800908961926767,0.840625,0.16384203285629,0.783627305457302,0.567254610914603,0.783627305457302
2071,14,8000,150,0.462372266301228,0.888030888030888,0.167835010758108,0.801547960747355,0.603095921494709,0.801547960747355,0.85,0.162711053577145,0.785838807478525,0.571677614957049,0.785838807478524
2072,15,8000,150,0.472926053364842,0.876447876447876,0.170400813803263,0.800352994923016,0.600705989846033,0.800352994923016,0.84375,0.16698543682988,0.787615272865083,0.575230545730167,0.787615272865083
2073,2,9000,150,0.565796502559611,0.868725868725869,0.181269981135097,0.807478226697825,0.61495645339565,0.807478226697825,0.846875,0.176738588146634,0.797919561647297,0.595839123294593,0.797919561647297
2074,3,9000,150,0.526272170819342,0.884169884169884,0.176392268564206,0.807610892331185,0.615221784662371,0.807610892331185,0.8625,0.171246843489982,0.797445048004042,0.594890096008085,0.797445048004042
2075,4,9000,150,0.509681198245406,0.892664092664093,0.173415877618585,0.808195918033019,0.616391836066037,0.808195918033019,0.875,0.1709084634879,0.801673825164224,0.603347650328449,0.801673825164224
2076,5,9000,150,0.484846183496315,0.901930501930502,0.168197956405156,0.806300520569999,0.612601041139998,0.806300520569999,0.88125,0.165653118212808,0.79873515664477,0.59747031328954,0.79873515664477
2077,6,9000,150,0.475367674293661,0.905791505791506,0.166103427512483,0.805440266091863,0.610880532183727,0.805440266091863,0.88125,0.16351015337807,0.79651181152097,0.593023623041941,0.79651181152097
2078,7,9000,150,0.470915450311223,0.905019305019305,0.166825445400318,0.806165417126397,0.612330834252794,0.806165417126397,0.875,0.162898636579514,0.79394264780192,0.58788529560384,0.79394264780192
2079,8,9000,150,0.471331420823087,0.898069498069498,0.167091327953209,0.80381439292918,0.60762878585836,0.80381439292918,0.875,0.164514270987532,0.795104850934816,0.590209701869631,0.795104850934815
2080,9,9000,150,0.457417747040463,0.904247104247104,0.165009200248018,0.803758859611871,0.607517719223743,0.803758859611871,0.875,0.161245418102423,0.791971955533098,0.583943911066195,0.791971955533098
2081,10,9000,150,0.460996174868311,0.8996138996139,0.166373153936496,0.803626876565379,0.607253753130758,0.803626876565379,0.86875,0.162801925355404,0.791525075795857,0.583050151591713,0.791525075795857
2082,11,9000,150,0.464665237366627,0.892664092664093,0.167053905711521,0.801995640220164,0.603991280440327,0.801995640220164,0.85625,0.162001306800556,0.786841523496715,0.573683046993431,0.786841523496716
2083,12,9000,150,0.475993788535667,0.885714285714286,0.168865318375893,0.801791351721899,0.603582703443797,0.801791351721899,0.85,0.164825284793121,0.787910560889338,0.575821121778676,0.787910560889338
2084,13,9000,150,0.466800282865785,0.886486486486487,0.168262701902586,0.800876782831575,0.60175356566315,0.800876782831575,0.84375,0.161978380691466,0.78276433804952,0.56552867609904,0.78276433804952
2085,14,9000,150,0.475991480834524,0.881853281853282,0.170378104308912,0.801641377635821,0.603282755271643,0.801641377635821,0.8375,0.163407985070932,0.782367988883274,0.564735977766549,0.782367988883274
2086,15,9000,150,0.474538011084206,0.875675675675676,0.170569086746862,0.800408869533759,0.600817739067518,0.800408869533759,0.84375,0.166840411627576,0.787867925720061,0.575735851440121,0.787867925720061
2087,2,10000,150,0.569588725706898,0.867181467181467,0.183066010064972,0.808145601629627,0.616291203259255,0.808145601629627,0.8375,0.176506642790946,0.794141611925215,0.58828322385043,0.794141611925215
2088,3,10000,150,0.525978877815615,0.884169884169884,0.176638640708125,0.807787682329922,0.615575364659845,0.807787682329922,0.8625,0.171605274999823,0.797798762001011,0.595597524002021,0.797798762001011
