"cont_pred","bin_pred","threshold","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Boyce_train","COR_train","MAE_train","MSE_train","RMSE_train","Rsq_train"
0.996,1,0.333160978972768,0.95,0.28009828009828,0.886970049580087,0.773940099160174,0.886970049580087,0.984950495049505,0.424932616573836,0.837220211674809,0.767474269276378,0.876056087974039,-21.6322052639346
0.996,1,0.368152801732484,0.940860215053763,0.300171526586621,0.888960620632843,0.777921241265685,0.888960620632843,0.987590759075908,0.429990569829045,0.834019774935479,0.762114541014464,0.872991718754803,-20.7960765008536
0.999,1,0.346511586913604,0.942307692307692,0.28920741989882,0.886901240142309,0.773802480284618,0.886901240142309,0.991521101254582,0.427448158037297,0.837301007309591,0.767774078817707,0.876227184477694,-21.405523117143
0.918,1,0.358683883915604,0.950138504155125,0.289451476793249,0.890766043900252,0.781532087800505,0.890766043900252,0.971128026191068,0.425489141802359,0.832942581496415,0.76070247851488,0.872182594709892,-21.3705299791765
0.933,1,0.332313812788591,0.96398891966759,0.273155416012559,0.888937076977809,0.777874153955618,0.888937076977809,0.980635947428081,0.424023281493357,0.830429759923835,0.756632776526032,0.869846409733369,-21.2508492985961
0.901,1,0.398238419477974,0.922651933701657,0.301989150090416,0.884620846429861,0.769241692859723,0.884620846429861,0.985541510780046,0.424498897566301,0.831119993271058,0.757959710011406,0.870608815721163,-21.2347289942011
0.888,1,0.352597199738718,0.946524064171123,0.29426433915212,0.888368781048427,0.776737562096854,0.888368781048427,0.97234906901882,0.431638293623582,0.833659058390621,0.761324394053688,0.872539050159755,-20.6695582988634
0.921,1,0.387451148195692,0.931693989071038,0.306104129263914,0.888842134268204,0.777684268536409,0.888842134268204,0.983840287088142,0.42963416313755,0.83490296895354,0.762735314734856,0.873347190259896,-21.135086888282
0.969,1,0.30287931751164,0.969945355191257,0.268634127884979,0.887675927570317,0.775351855140634,0.887675927570317,0.994176400173692,0.429786053669735,0.836989114667436,0.766490111990589,0.8754942101411,-21.246144965025
0.986,1,0.343865428771089,0.956284153005464,0.281576830249397,0.888549041475399,0.777098082950797,0.888549041475399,0.987941685683756,0.426736317789131,0.831860780201611,0.758685735404828,0.871025680106407,-21.0217055296479
0.868,1,0.344387513887904,0.953551912568306,0.284433577832111,0.888760975010745,0.77752195002149,0.888760975010745,0.990747074707471,0.429130672372928,0.833345005534726,0.760575014400267,0.872109519728037,-21.078619195497
0.993,1,0.326167447899474,0.961748633879781,0.273610571317528,0.886978791529889,0.773957583059777,0.886978791529889,0.986519611524427,0.426917741198199,0.832751726223512,0.759867916848022,0.871704030533312,-21.0560196737127
0.391,1,0.310971185163849,0.975806451612903,0.271199103474038,0.889643764159012,0.779287528318024,0.889643764159012,0.980068947105963,0.430454316271488,0.832486763808879,0.759758821571806,0.871641452417108,-20.7307436271928
0.993,1,0.341125237450803,0.950684931506849,0.284193284193284,0.887782996171483,0.775565992342966,0.887782996171483,0.989423910667252,0.427250986620812,0.834927675850407,0.763637802837605,0.873863720975762,-21.2239222543011
0.997,1,0.364163765221541,0.934426229508197,0.292808219178082,0.884807769542517,0.769615539085034,0.884807769542517,0.982964194222283,0.427867569328345,0.832619804597848,0.759555488816341,0.871524806770491,-21.0469510992137
0.992,1,0.362350742542477,0.942622950819672,0.291754756871036,0.88759854900028,0.775197098000561,0.88759854900028,0.986600579679207,0.426971550385682,0.832153540574689,0.759243415625589,0.871345749760443,-21.0399644123255
0.993,1,0.386888086060785,0.926229508196721,0.300398759415153,0.884564293525428,0.769128587050856,0.884564293525428,0.988154815481548,0.426442292084117,0.832121982849146,0.759107738201727,0.871267891180277,-21.0360258525278
0.938,1,0.360967926689576,0.942622950819672,0.293992330634853,0.888484419921784,0.776968839843569,0.888484419921784,0.995640550981232,0.42837692614313,0.832882291244736,0.759464493332136,0.871472600448308,-21.0401654724952
0.75,1,0.368595003516637,0.939890710382514,0.295025728987993,0.887827088686599,0.775654177373198,0.887827088686599,0.989198855096448,0.427359170920302,0.832650402434439,0.759765625577268,0.871645355392471,-21.0489045308318
0.905,1,0.368410473523822,0.939890710382514,0.29757785467128,0.888847855950597,0.777695711901194,0.888847855950597,0.984743337063627,0.428877032453007,0.832815871700204,0.759717204073688,0.871617579029753,-21.0495721860718
0.839,1,0.374870600414079,0.931693989071038,0.298076923076923,0.885780145553447,0.771560291106894,0.885780145553447,0.99057602933548,0.426121737886157,0.833201887632534,0.760906195225368,0.872299372477917,-21.0757762541909
0.477,1,0.370675095587718,0.945355191256831,0.293469041560645,0.88932738294865,0.778654765897301,0.88932738294865,0.984611414980174,0.428120312424679,0.830358648422996,0.755505786269988,0.869198358414228,-20.9211583809508
0.734,1,0.35070387347657,0.948087431693989,0.290619765494137,0.889225000027671,0.778450000055342,0.889225000027671,0.970929831390949,0.429314914620382,0.834195149568404,0.761913036739301,0.872876300938054,-21.1070660932102
0.792,1,0.389764267990074,0.940379403794038,0.306131451257168,0.891745437280389,0.783490874560779,0.891745437280389,0.975070432258911,0.427279350367342,0.831634149456693,0.758992701910566,0.871201872077055,-20.8807375548028
0.742,1,0.337863294246675,0.959349593495935,0.278740157480315,0.887739965742098,0.775479931484196,0.887739965742098,0.988631829082845,0.428378145047116,0.830097660271165,0.755766025706452,0.869348046357989,-20.7795356576374
0.951,1,0.323599120625973,0.956284153005464,0.276134122287968,0.886022153480348,0.772044306960696,0.886022153480348,0.988625828464781,0.429037820345036,0.836215875577013,0.7646887438333,0.874464832816792,-21.1855173724303
0.939,1,0.33128765060241,0.96195652173913,0.282521947326417,0.890639998767074,0.781279997534148,0.890639998767074,0.985307486675562,0.429374561564609,0.834106830257944,0.762116119722009,0.872992622948218,-21.001371234096
0.807,1,0.329622863512509,0.961748633879781,0.277931306750888,0.8889848880213,0.7779697760426,0.8889848880213,0.996939693969397,0.428471427420029,0.833443694281391,0.76072942437102,0.872198041944041,-21.0768746138087
0.208,0,0.352541024093079,0.959893048128342,0.298420615128845,0.89530623265468,0.79061246530936,0.89530623265468,0.988325797561597,0.434957319744132,0.834078199167241,0.761411842420287,0.87258916015516,-20.6720473396625
0.925,1,0.333161512027491,0.957333333333333,0.291159772911598,0.890997097928056,0.781994195856111,0.890997097928056,0.982610156694298,0.436151815198519,0.838002419284807,0.76787090951311,0.876282437067587,-20.7916362023336
0.666,1,0.365084575740584,0.936,0.300642398286938,0.886564632047778,0.773129264095556,0.886564632047778,0.987419628779532,0.432315980436665,0.833617893269955,0.761353631174585,0.872555804046128,-20.6087077787075
0.462,1,0.380634544013354,0.935828877005348,0.306748466257669,0.889116137875524,0.778232275751049,0.889116137875524,0.984722380590069,0.432211161694647,0.833295865869469,0.760525307815511,0.872081021359547,-20.6529056627911
0.723,1,0.379582721614524,0.938172043010753,0.30387461906835,0.889345078376455,0.77869015675291,0.889345078376455,0.982907239450087,0.431713148428567,0.832186479201254,0.758356965410173,0.870836933880375,-20.6906475124973
0.741,1,0.394798430735931,0.935483870967742,0.312387791741472,0.891433869498647,0.782867738997294,0.891433869498647,0.978901763604564,0.43285577896957,0.832429840875492,0.758735651763963,0.871054333416672,-20.6994420389342
0.885,1,0.360272309807248,0.943548387096774,0.293355620559967,0.887294225923944,0.774588451847887,0.887294225923944,0.990963096309631,0.429765094848394,0.830989412829519,0.757596884284575,0.870400416064109,-20.6729748810402
0.673,1,0.375236541131676,0.940860215053763,0.307152259763054,0.891658479478718,0.783316958957436,0.891658479478718,0.981908082274397,0.434225426577918,0.835984686615552,0.76457760277635,0.87440128246495,-20.8706235836749
0.69,1,0.340495386557747,0.951612903225806,0.288039056143206,0.88818123659722,0.776362473194439,0.88818123659722,0.964926071789523,0.433471213782847,0.834621424957241,0.762146486396225,0.873010015060666,-20.8010818771892
0.804,1,0.310901383957684,0.967391304347826,0.271031594975257,0.88736073266394,0.774721465327881,0.88736073266394,0.985922592259226,0.432754096750066,0.835540966501179,0.763511549065366,0.873791479167293,-21.0478712285265
0.941,1,0.335868835868836,0.959893048128342,0.282343688556823,0.88837513885725,0.7767502777145,0.88837513885725,0.978481848184819,0.431067570345169,0.83196379251691,0.759455830484523,0.871467630198921,-20.6163734179987
0.691,1,0.368783559718455,0.940700808625337,0.302426343154246,0.889994165065629,0.779988330131257,0.889994165065629,0.978421842184218,0.434614219266328,0.835772241506428,0.763903574281246,0.874015774618082,-20.9018564516352
0.929,1,0.354850680848577,0.941333333333333,0.296514069718606,0.886953509571559,0.773907019143118,0.886953509571559,0.988058805880588,0.435282238048464,0.835202366784664,0.763378811181181,0.873715520739549,-20.6539899043127
0.928,1,0.322673607883239,0.96,0.280373831775701,0.887161669367909,0.774323338735818,0.887161669367909,0.981983144268279,0.43425348949965,0.835735440433413,0.764750773600323,0.874500299371202,-20.690870573086
0.51,1,0.382251436551361,0.933333333333333,0.308778120864579,0.888582810073594,0.777165620147188,0.888582810073594,0.989966876361438,0.434582680388729,0.835857635683795,0.765179873448339,0.874745604989439,-20.7071163410817
0.935,1,0.389455431059706,0.935309973045822,0.303985983355234,0.888438545947896,0.776877091895792,0.888438545947896,0.994938478667781,0.430795620432267,0.829764021165517,0.755086255337462,0.86895699280083,-20.6429581564204
0.967,1,0.407216100397919,0.92722371967655,0.31244323342416,0.888343586908532,0.776687173817064,0.888343586908532,0.982646160510704,0.429396311609808,0.830317720824286,0.756266037602212,0.869635577470363,-20.6767741317599
0.29,0,0.364398006807734,0.941018766756032,0.300385109114249,0.888904607500246,0.777809215000492,0.888904607500246,0.989123879764067,0.433749027813023,0.83341216565657,0.76167804625612,0.872741683578893,-20.7335082000648
0.968,1,0.429653700306144,0.919137466307278,0.318840579710145,0.887337512258721,0.774675024517442,0.887337512258721,0.985745531794211,0.428437315750635,0.827486823956751,0.751848620412207,0.8670920484079,-20.5501581660647
0.841,1,0.333161512027491,0.959568733153639,0.286519114688129,0.890807749510315,0.781615499020629,0.890807749510315,0.98572752994002,0.432606100628154,0.833258551125073,0.759478452956564,0.871480609627411,-20.7708954805298
0.824,1,0.377460419185225,0.940540540540541,0.299741602067183,0.889079745872619,0.778159491745238,0.889079745872619,0.975382464398223,0.431748820222128,0.834069558905374,0.761772212991849,0.872795630713083,-20.8893373518581
0.81,1,0.382577895524967,0.929919137466307,0.307898259705489,0.88778345537283,0.77556691074566,0.88778345537283,0.995481521059153,0.432616247123602,0.835639347325254,0.763779226182328,0.873944635650524,-20.8962354694874
0.999,1,0.302178037789549,0.967741935483871,0.268456375838926,0.885166776610127,0.770333553220255,0.885166776610127,0.987374737473747,0.432105833643529,0.834643661546391,0.762579061724658,0.873257729267058,-20.803220437849
0.995,1,0.326009091406977,0.956989247311828,0.283778397768035,0.888344795755529,0.776689591511059,0.888344795755529,0.987821526622562,0.433104483853189,0.837781803404075,0.767880393128125,0.876287848328462,-20.9547930458648
0.998,1,0.333161512027491,0.956521739130435,0.277274517526585,0.886234157028538,0.772468314057076,0.886234157028538,0.982634263426343,0.425584521686293,0.8318767029285,0.759350222174035,0.871407035875907,-20.9400684079998
0.998,1,0.373200123200123,0.940379403794038,0.297343616109683,0.888340248234534,0.776680496469068,0.888340248234534,0.988043768512603,0.426529450414827,0.830242295921053,0.756514945851475,0.869778676360529,-20.8052125458366
0.994,1,0.385184403508824,0.934782608695652,0.30295024218406,0.888526472296025,0.77705294459205,0.888526472296025,0.97544247057886,0.426395877185538,0.831345087552168,0.758576534633151,0.87096299268864,-20.9197725798946
0.997,1,0.384756385349095,0.934782608695652,0.303618711385702,0.888779406330829,0.777558812661658,0.888779406330829,0.982670267026703,0.426927006199376,0.832694842938072,0.760237669660363,0.871916090951625,-20.9677726172785
0.347,0,0.38491663969892,0.941018766756032,0.30952380952381,0.892395450361726,0.784790900723451,0.892395450361726,0.98453940756341,0.433454413851278,0.833878199300367,0.761616331292099,0.872706325915023,-20.7317472425537
0.999,1,0.359761555208299,0.945652173913043,0.292191435768262,0.888539939025731,0.777079878051463,0.888539939025731,0.989366809153868,0.429594239469166,0.833314615733144,0.761194883204703,0.872464832073307,-20.9933665937652
0.999,1,0.347302562976785,0.948648648648649,0.293969849246231,0.889987584468005,0.779975168936011,0.889987584468005,0.976210549691012,0.432797964502061,0.836354375940212,0.765270539440159,0.874797427659775,-21.0001878944576
1,1,0.336586808636498,0.962162162162162,0.286865431103948,0.892241659852709,0.784483319705418,0.892241659852709,0.981863131907005,0.431163705699669,0.834330835684027,0.762223105266394,0.873053895968854,-20.9125794985198
0.999,1,0.322073186301108,0.956521739130435,0.277712031558185,0.886427232649613,0.772854465299226,0.886427232649613,0.986846684668467,0.430633931937466,0.83593641318299,0.764582962790921,0.874404347422244,-21.089184311897
0.999,1,0.376976194046013,0.937669376693767,0.300347222222222,0.888427846934071,0.776855693868142,0.888427846934071,0.983750375037504,0.428025852830438,0.831254192441463,0.758142966913128,0.870714055768671,-20.8459822185664
1,1,0.339003619587933,0.959349593495935,0.286291953093409,0.891121006645751,0.782242013291502,0.891121006645751,0.98625254278729,0.427957311640273,0.834415683975947,0.76344344577587,0.873752508308771,-20.9987161645882
1,1,0.348198352445302,0.948087431693989,0.282918874847126,0.886013765427082,0.772027530854163,0.886013765427082,0.991935096802269,0.427242691366587,0.832424686918892,0.759648861343332,0.871578373609242,-21.0600248184842
0.997,1,0.384175294053878,0.926430517711172,0.30008826125331,0.884342446956365,0.76868489391273,0.884342446956365,0.989531859012713,0.42588349755298,0.833944691854461,0.762818367787633,0.873394737668847,-21.0960178959461
0.999,1,0.371187791919499,0.934604904632153,0.297743055555556,0.886658923023351,0.773317846046703,0.886658923023351,0.983729324124812,0.428341000826162,0.833870991712279,0.761660702781155,0.872731747320536,-21.0624846358926
1,1,0.315358289248526,0.967479674796748,0.27514450867052,0.889135666513579,0.778271333027159,0.88913566651358,0.978223691728933,0.43121208155229,0.834976741775265,0.7631436792768,0.873580951759366,-20.9838825914741
0.928,1,0.377450354286409,0.938502673796791,0.304952215464813,0.889427485916416,0.778854971832831,0.889427485916416,0.978775750247146,0.432319719714819,0.832670227674005,0.75999863274633,0.871779004534022,-20.6216773342935
1,1,0.420030756370963,0.91869918699187,0.315055762081784,0.886272670419012,0.772545340838024,0.886272670419012,0.988175711192546,0.427276019998223,0.830831042917043,0.757747111994421,0.870486709832161,-20.8325249596418
1,1,0.38536494722759,0.940379403794038,0.303587051618548,0.890728217941153,0.781456435882306,0.890728217941153,0.991167116711671,0.428635723097718,0.831135697272991,0.757873749521294,0.870559446288014,-20.8341226995276
0.999,1,0.315205261060183,0.959239130434783,0.272692159134801,0.885085152261926,0.770170304523851,0.885085152261926,0.981995145504406,0.428669824402222,0.834318986504713,0.762624291096505,0.873283625803499,-21.028458358423
0.999,1,0.393942130047646,0.935483870967742,0.309746328437917,0.890488065201568,0.780976130403136,0.890488065201568,0.984125269694258,0.430913769348786,0.83275390674051,0.760394316656647,0.872005915494067,-20.7509613339117
0.998,1,0.356824629905334,0.940379403794038,0.291107382550336,0.885793830615902,0.771587661231804,0.885793830615902,0.987494749474948,0.428525083513657,0.832255349927613,0.759468971432801,0.871475169716729,-20.8862465122434
0.998,1,0.346685526093565,0.953929539295393,0.288879770209274,0.890140240200216,0.780280480400432,0.890140240200216,0.979417941794179,0.428615833796464,0.834305072315606,0.762958762688353,0.873475107079963,-20.9868147178821
1,1,0.387348718207679,0.926829268292683,0.305220883534137,0.886001155093518,0.772002310187036,0.886001155093518,0.982094209420942,0.427641057669472,0.833341978293381,0.761241247362033,0.872491402457372,-20.9373196558923
0.966,1,0.327614258885841,0.959349593495935,0.275808336579665,0.886392724712354,0.772785449424709,0.886392724712354,0.99002700270027,0.427400467567807,0.832021716366378,0.759228005399258,0.871336906942004,-20.8834117148197
0.999,1,0.37139893301719,0.932249322493225,0.300567933595457,0.886383718117691,0.772767436235382,0.886383718117691,0.991983198319832,0.428802351602587,0.835072623504107,0.764031175684384,0.874088768766871,-21.0177193316016
0.983,1,0.374032489249881,0.932249322493225,0.301754385964912,0.886815014521235,0.773630029042471,0.886815014521235,0.989303898305978,0.430854017201454,0.835083115713686,0.763334739778977,0.873690299693763,-20.9914522434292
0.99,1,0.356713088563333,0.954301075268817,0.291341813705375,0.890664597921684,0.781329195843367,0.890664597921684,0.984785432904021,0.430489548244642,0.830465383630303,0.756095165998287,0.869537328697444,-20.6340737023056
1,1,0.360034654774083,0.943243243243243,0.292417260159196,0.887208666156035,0.774417332312069,0.887208666156035,0.989186918691869,0.429277517517306,0.832641387367536,0.759896283164369,0.871720300993598,-20.8395347548847
0.999,1,0.391144836386838,0.937669376693767,0.307555555555556,0.891144638746721,0.782289277493443,0.891144638746722,0.994959495949595,0.430839121611988,0.832567698531918,0.759423241209891,0.871448932072265,-20.8787631052312
0.992,1,0.346476299569083,0.951219512195122,0.292743953294412,0.890682131844094,0.781364263688188,0.890682131844094,0.990248966408266,0.432637033026677,0.837265884158528,0.767051652282048,0.875814850457588,-21.0985354135571
0.973,1,0.370635776486822,0.948648648648649,0.303370786516854,0.89369875493471,0.78739750986942,0.89369875493471,0.987203681983687,0.431273246316137,0.835090981085237,0.763007528070516,0.873503021214304,-20.9268931166002
0.899,1,0.335901623622065,0.959568733153639,0.286981056025796,0.891019184390585,0.782038368781169,0.891019184390584,0.983924295993088,0.433592426818222,0.835351979141429,0.763293784475017,0.873666861266362,-20.8823186914898
0.954,1,0.372449737840184,0.935828877005348,0.307017543859649,0.889137605776874,0.778275211553748,0.889137605776874,0.992979255818992,0.435750404002271,0.837276209854198,0.76649625432169,0.875497718056244,-20.8024392086668
0.913,1,0.333160978972768,0.962162162162162,0.281422924901186,0.889831713352199,0.779663426704398,0.889831713352199,0.983246324632463,0.433441252241681,0.834654796493774,0.761852884292073,0.872841843802228,-20.9060486467068
0.739,1,0.334125560038339,0.951871657754011,0.284004786597527,0.886015780298926,0.772031560597852,0.886015780298926,0.987662766276628,0.433718135456698,0.834975422667041,0.76326004474751,0.873647551789342,-20.7205769208049
0.553,1,0.363326005216438,0.949197860962567,0.298570227081581,0.891147513477235,0.78229502695447,0.891147513477235,0.991953147051444,0.433277947643023,0.832588992721709,0.759659576608886,0.87158452063405,-20.6160878421557
0.701,1,0.375316553667069,0.935828877005348,0.301334481274214,0.886993385871095,0.77398677174219,0.886993385871095,0.990783078307831,0.433655028762052,0.83289178905321,0.759804589050531,0.871667705637034,-20.6202141663321
0.967,1,0.35883349809349,0.948924731182796,0.293189368770764,0.889307538633292,0.778615077266585,0.889307538633292,0.976456433790834,0.430340655729263,0.831922534591556,0.75894113488734,0.871172276238942,-20.7073560215435
0.814,1,0.328868304181376,0.956989247311828,0.278996865203762,0.886233622138463,0.772467244276926,0.886233622138463,0.978004734492054,0.429638007706201,0.833654548620363,0.762017055636757,0.872935882889893,-20.8014705930448
0.751,1,0.380099437202928,0.940860215053763,0.303819444444444,0.890401778914984,0.780803557829967,0.890401778914984,0.988895856277647,0.433102203415334,0.832968125588479,0.759904314021569,0.871724907308245,-20.7389847442894
0.956,1,0.360931851653501,0.943548387096774,0.294216261525566,0.887631307492933,0.775262614985865,0.887631307492933,0.988766876687669,0.430801782076975,0.833424549824627,0.761074728263211,0.872395969880198,-20.7683814013605
0.875,1,0.347287820237584,0.948787061994609,0.291390728476821,0.888750066812764,0.777500133625528,0.888750066812764,0.988646864686469,0.429443569138109,0.834682053560623,0.763181127487252,0.873602385234411,-20.8873057798563
0.964,1,0.37730627042921,0.932614555256065,0.300216919739696,0.88596729988848,0.771934599776959,0.88596729988848,0.988577823520272,0.428427451303996,0.832627857417902,0.760994521603962,0.872349999486423,-20.8225477037403
0.954,1,0.341948085874418,0.956756756756757,0.290401968826907,0.891672591247662,0.783345182495324,0.891672591247662,0.987554755475548,0.432488071026291,0.835942109643156,0.764781475210967,0.874517852997277,-20.9881922344666
0.903,1,0.374628834400786,0.935135135135135,0.302183406113537,0.887927818528911,0.775855637057823,0.887927818528911,0.986156532610209,0.431568242619164,0.835053434643423,0.76357150034879,0.873825783751424,-20.9492826819155
0.388,1,0.348268337014205,0.946236559139785,0.294683968187526,0.888865673558355,0.77773134711671,0.888865673558355,0.983450345034504,0.432990359085243,0.836797612801699,0.766391809607767,0.87543806725991,-20.9184041411978
0.996,1,0.365479839341799,0.938172043010753,0.29778156996587,0.886958706456292,0.773917412912585,0.886958706456292,0.994695437734306,0.432690075065083,0.834531190089756,0.762442173487233,0.87317934783596,-20.8054466178849
0.999,1,0.38916294218334,0.934782608695652,0.308520179372197,0.890553887866757,0.781107775733514,0.890553887866757,0.982526147789353,0.430845249689252,0.83368492872902,0.760432248649661,0.872027665071275,-20.9610140029781
0.999,1,0.382635938323853,0.929155313351499,0.3047363717605,0.887132829787715,0.77426565957543,0.887132829787715,0.992142190650102,0.429225401554735,0.834984500347981,0.763637452694345,0.873863520633711,-21.1093543204575
0.946,1,0.356921944035346,0.954177897574124,0.291838417147568,0.891049495069308,0.782098990138616,0.891049495069308,0.990089979272321,0.429835256055589,0.832338668976199,0.759389414178067,0.871429523356919,-20.7806070519999
0.969,1,0.371162578176314,0.937158469945355,0.296456352636128,0.887354538616402,0.774709077232805,0.887354538616402,0.97635456452454,0.425384069046293,0.831776666164916,0.758871245035304,0.871132162783182,-21.031231300571
0.991,1,0.36944120713979,0.942622950819672,0.292745014849385,0.888003448281584,0.776006896563168,0.888003448281584,0.981335077517401,0.425391727693544,0.829050091691569,0.754931582719707,0.868867989236401,-20.9147968549365
0.992,1,0.293586557946541,0.975935828877005,0.268283719220875,0.887704863042307,0.775409726084614,0.887704863042307,0.981340854308659,0.434503175106724,0.836625732920323,0.765718156642178,0.875053230747809,-20.7966623030009
0.903,1,0.335058240728344,0.957219251336898,0.28836085380588,0.89000523340046,0.78001046680092,0.89000523340046,0.975301530153015,0.433000870052235,0.834658768241241,0.762847916216754,0.873411653355251,-20.7088487168787
0.998,1,0.333159902878946,0.962566844919786,0.28324154209284,0.889803964860217,0.779607929720434,0.889803964860217,0.993672348256342,0.431070245218662,0.831904101748118,0.7590678169838,0.87124498103794,-20.6033027125944
1,1,0.320894120247569,0.96524064171123,0.280715396578538,0.889673548947094,0.779347097894189,0.889673548947094,0.967932793279328,0.432274494467987,0.834515217615221,0.763130725331878,0.873573537449411,-20.7189343293923
0.463,1,0.360925545278063,0.943850267379679,0.296140939597315,0.888085829905181,0.776171659810361,0.888085829905181,0.991239123912391,0.43241649677661,0.832970837514155,0.759969143170602,0.871762090923092,-20.6289547321118
0.853,1,0.379545882796307,0.940700808625337,0.303346371142981,0.89033218384501,0.78066436769002,0.89033218384501,0.988235788290642,0.430057314666468,0.832798928887115,0.760074927847546,0.871822761716822,-20.7879937832634
0.911,1,0.308251465012065,0.967654986522911,0.270637014700339,0.88649982851806,0.772999657036121,0.88649982851806,0.980833968418309,0.430310808860584,0.836175788374548,0.765931472976069,0.875175109892911,-20.95587508572
0.959,1,0.358294392523364,0.943396226415094,0.295234078447912,0.888196088916049,0.776392177832098,0.888196088916049,0.986813641809548,0.430646426226483,0.834430365857817,0.762406275970855,0.873158791956454,-20.8568753506366
0.996,1,0.365708382526564,0.938172043010753,0.298929336188437,0.887455432794067,0.774910865588135,0.887455432794067,0.982565099635659,0.428782272391808,0.834421294699756,0.763491962117744,0.873780271073766,-20.8457174736263
0.41,1,0.367443109277311,0.946091644204852,0.296828752642706,0.889889632204663,0.779779264409326,0.889889632204663,0.986366636663666,0.430432582132785,0.832460738253048,0.759875880926748,0.871708598630728,-20.7822879864873
0.749,1,0.345909232116129,0.948787061994609,0.286644951140065,0.886682224184874,0.773364448369748,0.886682224184874,0.988874887488749,0.430023659759858,0.833773731261682,0.76086816393715,0.872277572758322,-20.8107323612059
0.775,1,0.344197033928546,0.956873315363881,0.287449392712551,0.890168614357718,0.780337228715435,0.890168614357718,0.976597659765977,0.428966428835229,0.832893544263097,0.76076230059089,0.872216888503593,-20.8076977262696
0.743,1,0.368546853170395,0.946091644204852,0.297079983072366,0.889982448949966,0.779964897899932,0.889982448949966,0.983258225389592,0.42781613813403,0.830915554076995,0.758260464778247,0.87078152528533,-20.7339401887658
0.586,1,0.383976463283527,0.93800539083558,0.304328815041539,0.889618329277652,0.779236658555304,0.889618329277652,0.983630363036304,0.429419954232165,0.831850055407263,0.758383579087075,0.870852214263175,-20.7333864483406
0.797,1,0.361449619041346,0.940217391304348,0.291613990729035,0.886185182904299,0.772370365808597,0.886185182904298,0.989099877291812,0.428960668903057,0.833738410471291,0.761085037954821,0.872401878697439,-20.9922581101167
0.84,1,0.385523509122266,0.934782608695652,0.300962379702537,0.887767670191614,0.775535340383228,0.887767670191614,0.980359918168974,0.427677968755737,0.831741631336939,0.758210044724864,0.870752573768728,-20.9091825140598
0.778,1,0.374635909668942,0.934782608695652,0.292517006802721,0.884428940932205,0.76885788186441,0.884428940932205,0.991209068179071,0.425943013974004,0.829647390877118,0.755077816306735,0.868952136948137,-20.8186738686442
0.849,1,0.388637030516432,0.932065217391304,0.300218818380744,0.886417029535308,0.772834059070616,0.886417029535308,0.987218721872187,0.426527084437187,0.82993508394052,0.755212651729399,0.869029718553629,-20.8246194270291
0.777,1,0.346375289530852,0.96195652173913,0.282973621103118,0.89093374447944,0.78186748895888,0.89093374447944,0.985295485439435,0.427360427543099,0.829928963511774,0.755074300437994,0.86895011389492,-20.8185722743559
0.353,0,0.385005932679698,0.935828877005348,0.306077831219939,0.888839258901338,0.777678517802676,0.888839258901338,0.989039871111176,0.431558312243138,0.832190801256276,0.759815817596801,0.871674146454282,-20.6266197226978
0.744,1,0.339979079497908,0.953804347826087,0.28001595532509,0.886462113215016,0.772924226430032,0.886462113215016,0.97618947610204,0.425850035232862,0.832018729746433,0.75930254372706,0.87137967828442,-20.9428117482809
0.817,1,0.361636187796729,0.945652173913043,0.293299620733249,0.889012227573618,0.778024455147237,0.889012227573618,0.981767122017986,0.429319010936606,0.833981528288877,0.760860170009465,0.872272990530754,-20.9878250312882
0.83,1,0.399321799270093,0.934782608695652,0.303886925795053,0.88888057994475,0.777761159889501,0.88888057994475,0.986138613861386,0.427359552709869,0.828656672226451,0.753243001104407,0.867895731700765,-20.7656551815047
0.82,1,0.352098004694836,0.956521739130435,0.287229702162383,0.890686246475063,0.781372492950125,0.890686246475063,0.978841757243889,0.427796018123512,0.83192182891482,0.758452229190798,0.870891628844139,-20.9141225046382
0.825,1,0.376840660872366,0.945652173913043,0.299870745368376,0.891626046482981,0.783252092965963,0.891626046482981,0.987734773477348,0.428787826607034,0.832098299802669,0.758559606932442,0.870953274827325,-20.9172249926975
0.661,1,0.354520245794484,0.948369565217391,0.286535303776683,0.887226061443176,0.774452122886351,0.887226061443176,0.978301830183018,0.426214123401331,0.830997350096119,0.757195637337451,0.870169889928082,-20.879870271695
0.798,1,0.364883685914327,0.942934782608696,0.291964661337821,0.88739211813559,0.774784236271181,0.88739211813559,0.992043108899632,0.42624747557739,0.831222344926976,0.757762263676344,0.870495412783057,-20.8962434653271
0.686,1,0.361053480866759,0.938502673796791,0.298850574712644,0.88710667326663,0.774213346533261,0.88710667326663,0.992886224638702,0.433184607022937,0.83457297253586,0.762817680503011,0.873394344212859,-20.7161350742449
0.511,1,0.361351597653358,0.938502673796791,0.295081967213115,0.885580758185324,0.771161516370648,0.885580758185324,0.994071407140714,0.43203810651696,0.831940566710802,0.758639665380786,0.870999233857749,-20.5951684735796
0.795,1,0.352365871833085,0.948509485094851,0.294985250737463,0.890609551893031,0.781219103786062,0.890609551893031,0.975445397229666,0.429491070193358,0.836072904707655,0.765622972839585,0.874998841621853,-21.0739513061402
0.709,1,0.370693465466304,0.938502673796791,0.303896103896104,0.889079359154339,0.778158718308678,0.889079359154339,0.987743737609419,0.433166265162792,0.835180114888226,0.763825116648673,0.873970890046501,-20.7448150851794
