"combination","mtry","nodesize","ntree","thr_value","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Sens_test","F1_test","B.Accuracy_test","TSS_test","AUC_test"
2920,9,240,6000,0.653960395061049,0.846666666666667,0.272184381235245,0.840199890586205,0.680399781172411,0.840199890586205,0.84,0.276172830968353,0.838989898989899,0.677979797979798,0.838989898989899
2921,10,240,6000,0.630966372842662,0.862666666666667,0.256857090004028,0.838781887808778,0.677563775617557,0.838781887808779,0.864,0.261556505441894,0.84169696969697,0.683393939393939,0.84169696969697
2922,11,240,6000,0.623974351488831,0.864666666666667,0.256276526572874,0.838418423599714,0.676836847199428,0.838418423599714,0.861333333333333,0.261910433999744,0.838949494949495,0.67789898989899,0.838949494949495
2923,12,240,6000,0.640687277674556,0.864666666666667,0.251953001471564,0.837282203425493,0.674564406850987,0.837282203425493,0.853333333333333,0.253184857973894,0.833636363636364,0.667272727272727,0.833636363636364
2924,13,240,6000,0.660938473507748,0.862666666666667,0.25177200408363,0.83647157345453,0.67294314690906,0.83647157345453,0.845333333333333,0.252909764689569,0.830545454545454,0.661090909090909,0.830545454545454
2925,14,240,6000,0.658827092373179,0.867333333333333,0.246393593946971,0.83471451416067,0.66942902832134,0.83471451416067,0.853333333333333,0.247839473173314,0.83,0.66,0.83
2926,15,240,6000,0.673581136965403,0.867333333333333,0.250566262186267,0.837302571224172,0.674605142448344,0.837302571224172,0.834666666666666,0.245706550530872,0.822737373737374,0.645474747474747,0.822737373737374
2927,2,250,6000,0.619901545536796,0.886666666666667,0.271089578975699,0.854544039052308,0.709088078104616,0.854544039052308,0.904,0.283149036606057,0.866242424242424,0.732484848484849,0.866242424242424
2928,3,250,6000,0.588115840096847,0.905333333333333,0.259221048172039,0.856113201195135,0.712226402390271,0.856113201195135,0.909333333333333,0.260420147676101,0.85810101010101,0.71620202020202,0.85810101010101
2929,4,250,6000,0.606825456370283,0.902666666666667,0.263681823774828,0.856357951437108,0.712715902874216,0.856357951437108,0.898666666666667,0.263561776969892,0.854080808080808,0.708161616161616,0.854080808080808
2930,5,250,6000,0.600410616080738,0.895333333333333,0.264246812794349,0.852741783444851,0.705483566889702,0.852741783444851,0.882666666666667,0.263695824102609,0.847141414141414,0.694282828282829,0.847141414141414
2931,6,250,6000,0.605433421882615,0.886,0.254544753167896,0.846156167150612,0.692312334301224,0.846156167150612,0.88,0.25753271678653,0.845353535353535,0.690707070707071,0.845353535353535
2932,7,250,6000,0.606372774540551,0.89,0.252971438669901,0.84685582628456,0.69371165256912,0.84685582628456,0.896,0.259331030132921,0.851838383838384,0.703676767676768,0.851838383838384
2933,8,250,6000,0.619280949516548,0.868666666666667,0.260348510542951,0.842299499221479,0.684598998442958,0.842299499221479,0.869333333333333,0.26225381289571,0.843606060606061,0.687212121212121,0.843606060606061
2934,9,250,6000,0.662075007606859,0.838666666666667,0.277744939353346,0.839583301771662,0.679166603543324,0.839583301771662,0.837333333333333,0.281310660912604,0.840232323232323,0.680464646464647,0.840232323232323
2935,10,250,6000,0.655285751230318,0.854,0.264341939552386,0.838955561166519,0.677911122333039,0.838955561166519,0.856,0.268803414682945,0.842090909090909,0.684181818181818,0.842090909090909
2936,11,250,6000,0.630812405319155,0.863333333333333,0.257238578613799,0.838572360392206,0.677144720784413,0.838572360392206,0.864,0.264175123649307,0.841292929292929,0.682585858585858,0.841292929292929
2937,12,250,6000,0.612208697175675,0.88,0.24234627735676,0.83695745486681,0.673914909733619,0.83695745486681,0.872,0.243414529864839,0.834434343434343,0.668868686868687,0.834434343434343
2938,13,250,6000,0.662982846753115,0.862,0.252492961155581,0.836580103522283,0.673160207044565,0.836580103522283,0.842666666666667,0.252488801403,0.829212121212121,0.658424242424242,0.829212121212121
2939,14,250,6000,0.63719697732583,0.876666666666667,0.239846092625407,0.834697428775828,0.669394857551656,0.834697428775828,0.866666666666667,0.242049544214698,0.832070707070707,0.664141414141414,0.832070707070707
2940,15,250,6000,0.686447078426202,0.863333333333333,0.253167077796465,0.837486638892396,0.674973277784791,0.837486638892396,0.837333333333333,0.249997261144818,0.826191919191919,0.652383838383838,0.826191919191919
2941,2,260,6000,0.618992513209393,0.886,0.273372965793281,0.855081807852544,0.710163615705088,0.855081807852544,0.904,0.281812898697541,0.865181818181818,0.730363636363636,0.865181818181818
2942,3,260,6000,0.581844431618903,0.920666666666667,0.249817385254644,0.856646930101418,0.713293860202836,0.856646930101418,0.922666666666667,0.250281848582511,0.857292929292929,0.714585858585859,0.857292929292929
2943,4,260,6000,0.614097030030236,0.896666666666667,0.26839015654198,0.856589866599335,0.71317973319867,0.856589866599335,0.893333333333333,0.269018072216442,0.85540404040404,0.710808080808081,0.85540404040404
2944,5,260,6000,0.607397629316349,0.886666666666667,0.268478936077169,0.852372596052687,0.704745192105374,0.852372596052687,0.88,0.26837936327437,0.849292929292929,0.698585858585859,0.849292929292929
2945,6,260,6000,0.613507490032991,0.877333333333333,0.259242998540039,0.845130496991121,0.690260993982241,0.845130496991121,0.877333333333333,0.263551675933377,0.847252525252525,0.69450505050505,0.847252525252525
2946,7,260,6000,0.58725247187301,0.902666666666667,0.242986834964989,0.846586457938812,0.693172915877625,0.846586457938812,0.912,0.24736797823111,0.852464646464647,0.704929292929293,0.852464646464646
2947,8,260,6000,0.625599739526708,0.865333333333333,0.262360353005625,0.842248790135926,0.684497580271851,0.842248790135926,0.864,0.266065632327039,0.843717171717172,0.687434343434343,0.843717171717172
2948,9,260,6000,0.668832554375256,0.834,0.281762896058625,0.839509784118167,0.679019568236334,0.839509784118167,0.834666666666667,0.285547199014992,0.841171717171717,0.682343434343434,0.841171717171717
2949,10,260,6000,0.653818922299506,0.856666666666667,0.263470137968984,0.839682910406935,0.67936582081387,0.839682910406935,0.853333333333333,0.264744620554282,0.839444444444444,0.678888888888889,0.839444444444444
2950,11,260,6000,0.646579730122216,0.852,0.262312523509447,0.838018684509532,0.676037369019063,0.838018684509532,0.845333333333333,0.264930538906375,0.836707070707071,0.673414141414141,0.836707070707071
2951,12,260,6000,0.624331628916392,0.873333333333333,0.246102025143534,0.836540419980642,0.673080839961284,0.836540419980642,0.861333333333333,0.24635660951944,0.831979797979798,0.663959595959596,0.831979797979798
2952,13,260,6000,0.667838667998325,0.860666666666667,0.253926889457265,0.836872911669402,0.673745823338804,0.836872911669402,0.845333333333333,0.255291427405012,0.831707070707071,0.663414141414142,0.831707070707071
2953,14,260,6000,0.634440151286826,0.877333333333333,0.240305091765585,0.835359003492825,0.67071800698565,0.835359003492825,0.866666666666667,0.24186001927162,0.832121212121212,0.664242424242424,0.832121212121212
2954,15,260,6000,0.687785064968523,0.865333333333333,0.253409457538186,0.838284644194756,0.676569288389513,0.838284644194756,0.832,0.249162279786434,0.823676767676768,0.647353535353535,0.823676767676768
2955,2,270,6000,0.612715210161313,0.894,0.271637638682981,0.856670496149476,0.713340992298952,0.856670496149476,0.904,0.280281740393801,0.864727272727273,0.729454545454545,0.864727272727273
2956,3,270,6000,0.597206351668445,0.898,0.266159079493541,0.856738921853301,0.713477843706603,0.856738921853301,0.912,0.270255155299268,0.863828282828283,0.727656565656566,0.863828282828283
2957,4,270,6000,0.617517516298329,0.89,0.276269388460556,0.857435298573413,0.714870597146825,0.857435298573413,0.890666666666666,0.27507345966946,0.85730303030303,0.71460606060606,0.85730303030303
2958,5,270,6000,0.634371564928409,0.861333333333333,0.284942567567308,0.851194377814249,0.702388755628498,0.851194377814249,0.864,0.28567829700035,0.852252525252525,0.70450505050505,0.852252525252525
2959,6,270,6000,0.601599203530087,0.886666666666667,0.251604648857781,0.845100786937676,0.690201573875353,0.845100786937676,0.888,0.257000567427816,0.848242424242424,0.696484848484848,0.848242424242424
2960,7,270,6000,0.615331383357142,0.878666666666667,0.258721476784065,0.846024407692632,0.692048815385263,0.846024407692632,0.882666666666667,0.263622110405755,0.849515151515151,0.699030303030303,0.849515151515151
2961,8,270,6000,0.620030511864592,0.869333333333333,0.259693879204512,0.841963725118882,0.683927450237764,0.841963725118882,0.864,0.262055125163194,0.841292929292929,0.682585858585859,0.841292929292929
2962,9,270,6000,0.668938122140376,0.837333333333333,0.279714655774842,0.839623616546732,0.679247233093465,0.839623616546732,0.837333333333333,0.282503479798897,0.840686868686869,0.681373737373737,0.840686868686869
2963,10,270,6000,0.606188995872612,0.880666666666667,0.245999988709308,0.839310735176535,0.67862147035307,0.839310735176535,0.874666666666667,0.247107075333028,0.837888888888889,0.675777777777778,0.837888888888889
2964,11,270,6000,0.620254969103454,0.868666666666667,0.251820749341928,0.838145983251273,0.676291966502546,0.838145983251273,0.858666666666667,0.253027121872155,0.834737373737374,0.669474747474747,0.834737373737374
2965,12,270,6000,0.625842072473808,0.872,0.247580923051274,0.836820603459159,0.673641206918319,0.836820603459159,0.866666666666667,0.248351719215083,0.83489898989899,0.66979797979798,0.83489898989899
2966,13,270,6000,0.675842475632655,0.858666666666667,0.255181676516045,0.836718764465766,0.673437528931532,0.836718764465766,0.837333333333333,0.253935435038223,0.828010101010101,0.656020202020202,0.828010101010101
2967,14,270,6000,0.641491320922265,0.876666666666667,0.241346430349832,0.835757900938434,0.671515801876867,0.835757900938434,0.866666666666667,0.244122489384678,0.833434343434343,0.666868686868687,0.833434343434343
2968,15,270,6000,0.686463924614366,0.862,0.253751626343156,0.837249210958212,0.674498421916425,0.837249210958212,0.837333333333333,0.249725543863016,0.826090909090909,0.652181818181818,0.826090909090909
2969,2,280,6000,0.619460290551112,0.888,0.278020065778352,0.857432647393006,0.714865294786012,0.857432647393006,0.896,0.286269249273412,0.864515151515151,0.729030303030303,0.864515151515151
2970,3,280,6000,0.598380620101514,0.905333333333333,0.263959834606856,0.858398266212178,0.716796532424357,0.858398266212178,0.912,0.265155179608486,0.86110101010101,0.72220202020202,0.86110101010101
2971,4,280,6000,0.604470048513632,0.898666666666667,0.267472680729121,0.85694600850061,0.713892017001221,0.85694600850061,0.906666666666667,0.268398299351339,0.860151515151515,0.72030303030303,0.860151515151515
2972,5,280,6000,0.607347211787337,0.89,0.267436032878434,0.852865168539326,0.705730337078652,0.852865168539326,0.88,0.265149161740511,0.847373737373737,0.694747474747475,0.847373737373738
2973,6,280,6000,0.570768277455431,0.912,0.236079249636989,0.845357404368135,0.690714808736271,0.845357404368135,0.912,0.238728097856364,0.846454545454546,0.692909090909091,0.846454545454546
2974,7,280,6000,0.608208535120359,0.885333333333333,0.255009655987903,0.846441442578799,0.692882885157598,0.846441442578799,0.888,0.260447142467507,0.849656565656566,0.699313131313131,0.849656565656566
2975,8,280,6000,0.601461835084484,0.88,0.251195898492003,0.841653831586921,0.683307663173842,0.841653831586921,0.874666666666667,0.251579791486971,0.840010101010101,0.680020202020202,0.840010101010101
2976,9,280,6000,0.665135951813752,0.837333333333333,0.278297081151301,0.839232251820056,0.678464503640113,0.839232251820056,0.845333333333333,0.285290471212354,0.845141414141414,0.690282828282828,0.845141414141414
2977,10,280,6000,0.632721045433203,0.862,0.256406477970166,0.838587425830072,0.677174851660144,0.838587425830072,0.858666666666667,0.259718602671484,0.839080808080808,0.678161616161616,0.839080808080808
2978,11,280,6000,0.649610450630042,0.852,0.263222935438701,0.83847317257922,0.67694634515844,0.838473172579219,0.848,0.267835494557764,0.838949494949495,0.67789898989899,0.838949494949495
2979,12,280,6000,0.620768306554601,0.874,0.244354909875875,0.8364823885873,0.672964777174599,0.8364823885873,0.864,0.245878934399551,0.833666666666667,0.667333333333333,0.833666666666667
2980,13,280,6000,0.672464966042797,0.860666666666667,0.253791144055012,0.8368602870008,0.673720574001599,0.836860287000799,0.84,0.252590710218409,0.828434343434344,0.656868686868687,0.828434343434344
2981,14,280,6000,0.648673047492178,0.872666666666667,0.244572532338064,0.836055590624079,0.672111181248159,0.836055590624079,0.853333333333333,0.244112272507102,0.828535353535354,0.657070707070707,0.828535353535354
2982,15,280,6000,0.684545191878208,0.862666666666667,0.253373457311013,0.837304801582292,0.674609603164583,0.837304801582292,0.837333333333333,0.249528354635259,0.825989898989899,0.651979797979798,0.825989898989899
2983,2,290,6000,0.614513216976621,0.899333333333333,0.269211935019663,0.857822202583849,0.715644405167698,0.857822202583849,0.909333333333333,0.276108105081006,0.864818181818182,0.729636363636364,0.864818181818182
2984,3,290,6000,0.598503106774797,0.904,0.264055974092023,0.857706350208307,0.715412700416614,0.857706350208307,0.904,0.264387972268739,0.857353535353535,0.714707070707071,0.857353535353536
2985,4,290,6000,0.610063261553454,0.896,0.272835677558393,0.858263855573791,0.716527711147582,0.858263855573791,0.888,0.271411864989314,0.854252525252525,0.708505050505051,0.854252525252525
2986,5,290,6000,0.608362888378826,0.888666666666667,0.26685322139312,0.85194600850061,0.70389201700122,0.85194600850061,0.877333333333333,0.263600711547405,0.845585858585859,0.691171717171717,0.845585858585859
2987,6,290,6000,0.62811807669168,0.87,0.267293357871081,0.84556684762025,0.6911336952405,0.84556684762025,0.874666666666667,0.27197688831836,0.849151515151515,0.69830303030303,0.849151515151515
2988,7,290,6000,0.615211317128986,0.879333333333333,0.259569744656771,0.846231494339941,0.69246298867988,0.84623149433994,0.882666666666667,0.26460817707869,0.849414141414141,0.698828282828283,0.849414141414141
2989,8,290,6000,0.59575939582022,0.884666666666667,0.249406036893689,0.842724698060009,0.685449396120018,0.842724698060009,0.88,0.25230387296729,0.842525252525253,0.685050505050505,0.842525252525253
2990,9,290,6000,0.658246768922201,0.840666666666667,0.275059049354185,0.838942094853343,0.677884189706687,0.838942094853343,0.850666666666667,0.283206060900363,0.846191919191919,0.692383838383838,0.846191919191919
2991,10,290,6000,0.632202349720256,0.863333333333333,0.25594138426467,0.838029499642301,0.676058999284602,0.838029499642301,0.861333333333333,0.259679587067239,0.83950505050505,0.679010101010101,0.83950505050505
2992,11,290,6000,0.652251513706848,0.852666666666667,0.264422796861382,0.839248369313639,0.678496738627277,0.839248369313639,0.845333333333333,0.267728386711847,0.837868686868687,0.675737373737374,0.837868686868687
2993,12,290,6000,0.656427478228065,0.855333333333334,0.257106197087877,0.836402937339562,0.672805874679123,0.836402937339562,0.856,0.261490147865276,0.838808080808081,0.677616161616161,0.838808080808081
2994,13,290,6000,0.663424337656548,0.862666666666667,0.252132649464042,0.836724066826579,0.673448133653158,0.836724066826579,0.845333333333333,0.252204014117591,0.830191919191919,0.660383838383838,0.830191919191919
2995,14,290,6000,0.647157633798163,0.873333333333333,0.244121674458147,0.836136430585364,0.672272861170728,0.836136430585364,0.856,0.244162391535242,0.829616161616162,0.659232323232323,0.829616161616162
2996,15,290,6000,0.691818008138535,0.86,0.255795989293943,0.837650549173084,0.675301098346168,0.837650549173084,0.834666666666667,0.252511326871301,0.826575757575758,0.653151515151515,0.826575757575758
2997,2,300,6000,0.621913603201416,0.888,0.278075669934582,0.857445272061608,0.714890544123217,0.857445272061608,0.896,0.285977817308902,0.864212121212121,0.728424242424243,0.864212121212121
2998,3,300,6000,0.609081827375864,0.89,0.273591238499668,0.857460547910617,0.714921095821235,0.857460547910617,0.909333333333333,0.278560751289648,0.866888888888889,0.733777777777778,0.866888888888889
2999,4,300,6000,0.612184356011912,0.891333333333333,0.27510669864061,0.857117241089088,0.714234482178176,0.857117241089088,0.888,0.275217715113978,0.855414141414142,0.710828282828283,0.855414141414142
3000,5,300,6000,0.604087874606071,0.896,0.263394989168886,0.85304986744098,0.706099734881959,0.85304986744098,0.88,0.260569460245263,0.845353535353535,0.690707070707071,0.845353535353535
3001,6,300,6000,0.611685430068844,0.879333333333333,0.261904467457142,0.845789630938854,0.691579261877709,0.845789630938854,0.874666666666667,0.261668718146472,0.84359595959596,0.687191919191919,0.84359595959596
3002,7,300,6000,0.61623850078631,0.876666666666667,0.262664690081486,0.84656461726213,0.69312923452426,0.84656461726213,0.88,0.267582389826885,0.849393939393939,0.698787878787879,0.849393939393939
3003,8,300,6000,0.623768645988846,0.870666666666667,0.26280162989111,0.842794512477381,0.685589024954762,0.842794512477381,0.869333333333333,0.266241978848031,0.843858585858586,0.687717171717172,0.843858585858586
3004,9,300,6000,0.645313977065757,0.850666666666667,0.267257908586499,0.839460337499474,0.678920674998948,0.839460337499474,0.858666666666667,0.275412354413178,0.845848484848485,0.691696969696969,0.845848484848485
3005,10,300,6000,0.620220384328566,0.869333333333333,0.252856421262273,0.839072676008922,0.678145352017843,0.839072676008922,0.869333333333333,0.258116101894252,0.841989898989899,0.683979797979798,0.841989898989899
3006,11,300,6000,0.638187064092025,0.859333333333333,0.258424517674643,0.838718554054623,0.677437108109246,0.838718554054623,0.864,0.267130626417075,0.844474747474748,0.688949494949495,0.844474747474748
3007,12,300,6000,0.625717263896228,0.872,0.246334730949866,0.836706981441737,0.673413962883474,0.836706981441737,0.866666666666667,0.248197655996412,0.835757575757576,0.671515151515152,0.835757575757576
3008,13,300,6000,0.663762227919941,0.862,0.253177433900063,0.837021966923368,0.674043933846736,0.837021966923368,0.842666666666667,0.252210187619501,0.829262626262626,0.658525252525253,0.829262626262626
3009,14,300,6000,0.660093628023729,0.870666666666667,0.246732971683107,0.836482178176156,0.672964356352312,0.836482178176156,0.861333333333333,0.249043992919329,0.834151515151515,0.66830303030303,0.834151515151515
3010,15,300,6000,0.68831427643135,0.86,0.254513764081136,0.836956192399949,0.673912384799899,0.83695619239995,0.84,0.252507999981142,0.828434343434344,0.656868686868687,0.828434343434344
3011,2,310,6000,0.613702762511221,0.906666666666667,0.268042178544689,0.858559946134747,0.717119892269494,0.858559946134747,0.906666666666667,0.273194494626412,0.861464646464646,0.722929292929293,0.861464646464646
3012,3,310,6000,0.601722467644143,0.900666666666667,0.267573562318596,0.858312123890081,0.716624247780162,0.858312123890081,0.92,0.273662342844117,0.867878787878788,0.735757575757576,0.867878787878788
3013,4,310,6000,0.621842794881684,0.882,0.283346985573194,0.85718482514834,0.71436965029668,0.85718482514834,0.88,0.283056543011854,0.856313131313131,0.712626262626263,0.856313131313131
3014,5,310,6000,0.606553062993256,0.889333333333333,0.267099048689833,0.853112569961705,0.70622513992341,0.853112569961705,0.877333333333333,0.262510472887236,0.845888888888889,0.691777777777778,0.845888888888889
3015,6,310,6000,0.599939757855462,0.89,0.2556317229369,0.846540209569499,0.693080419138997,0.846540209569499,0.888,0.257438526641914,0.846121212121212,0.692242424242424,0.846121212121212
3016,7,310,6000,0.610156052052813,0.882,0.257517517556621,0.846441232167656,0.692882464335311,0.846441232167656,0.877333333333333,0.260448144434674,0.845686868686869,0.691373737373737,0.845686868686869
3017,8,310,6000,0.610069963341737,0.876666666666667,0.256950744763722,0.843837688844001,0.687675377688003,0.843837688844001,0.869333333333333,0.261018789871987,0.84310101010101,0.68620202020202,0.84310101010101
3018,9,310,6000,0.666773217984139,0.838,0.281228849709334,0.84060080797879,0.681201615957581,0.84060080797879,0.845333333333333,0.286780487067927,0.84559595959596,0.691191919191919,0.84559595959596
3019,10,310,6000,0.607957640317615,0.878666666666667,0.248543490978177,0.838916719269453,0.677833438538905,0.838916719269453,0.866666666666667,0.249744891319761,0.835353535353536,0.670707070707071,0.835353535353536
3020,11,310,6000,0.645630670052891,0.854666666666667,0.260826590881213,0.838203173000042,0.676406346000084,0.838203173000042,0.853333333333333,0.266764842800887,0.840454545454545,0.680909090909091,0.840454545454545
3021,12,310,6000,0.623530575775439,0.875333333333333,0.244922022016655,0.836871312544712,0.673742625089424,0.836871312544712,0.872,0.24756166707145,0.837161616161616,0.674323232323232,0.837161616161616
3022,13,310,6000,0.663668424300102,0.862,0.253518835528749,0.837160838277995,0.67432167655599,0.837160838277995,0.848,0.253172293339903,0.831626262626263,0.663252525252525,0.831626262626263
3023,14,310,6000,0.67703430541084,0.866,0.249800354690642,0.8360930438076,0.6721860876152,0.8360930438076,0.845333333333333,0.248354198391095,0.827767676767677,0.655535353535353,0.827767676767677
3024,15,310,6000,0.686855693353757,0.861333333333333,0.253975141525519,0.837105247653916,0.674210495307831,0.837105247653916,0.837333333333333,0.251267724369819,0.826747474747475,0.653494949494949,0.826747474747475
3025,2,320,6000,0.611919780098244,0.908,0.265772668721926,0.858709001388714,0.717418002777427,0.858709001388714,0.909333333333333,0.272228823455423,0.862747474747475,0.72549494949495,0.862747474747475
3026,3,320,6000,0.598617877046118,0.907333333333333,0.261505529187981,0.858022177334512,0.716044354669023,0.858022177334512,0.928,0.268140858363873,0.868545454545455,0.737090909090909,0.868545454545455
3027,4,320,6000,0.617895220757309,0.890666666666667,0.276628690332229,0.858967975423979,0.717935950847957,0.858967975423979,0.882666666666667,0.274180587296135,0.854969696969697,0.709939393939394,0.854969696969697
3028,5,320,6000,0.606974730542095,0.889333333333333,0.267583756223236,0.85313781929891,0.70627563859782,0.85313781929891,0.88,0.264760322084288,0.847777777777778,0.695555555555556,0.847777777777778
3029,6,320,6000,0.613874226721471,0.882,0.265015957649461,0.847590077010478,0.695180154020957,0.847590077010478,0.882666666666667,0.265458464574132,0.847949494949495,0.69589898989899,0.847949494949495
3030,7,320,6000,0.612792108181877,0.878666666666667,0.260433628663744,0.846756638471573,0.693513276943147,0.846756638471573,0.877333333333333,0.263418446999298,0.84740404040404,0.694808080808081,0.84740404040404
3031,8,320,6000,0.617842849613568,0.874,0.259273642144061,0.843817321045323,0.687634642090645,0.843817321045323,0.869333333333333,0.262949472825959,0.843707070707071,0.687414141414141,0.843707070707071
3032,9,320,6000,0.650190737526089,0.848666666666667,0.273006774372523,0.841162016580398,0.682324033160796,0.841162016580398,0.850666666666667,0.278694817299682,0.844171717171717,0.688343434343434,0.844171717171717
3033,10,320,6000,0.646734742076978,0.856,0.263212209663912,0.838364852922611,0.676729705845222,0.838364852922611,0.856,0.265935720346735,0.840373737373737,0.680747474747475,0.840373737373737
3034,11,320,6000,0.661452985628483,0.846,0.268433385539396,0.838237975003156,0.676475950006312,0.838237975003156,0.850666666666667,0.276449431111271,0.843313131313131,0.686626262626263,0.843313131313131
3035,12,320,6000,0.652640348576469,0.862666666666667,0.255200122070765,0.837165930227665,0.67433186045533,0.837165930227665,0.848,0.25416938085665,0.831676767676768,0.663353535353535,0.831676767676768
3036,13,320,6000,0.666911726370476,0.859333333333333,0.254038548225727,0.836483987711989,0.672967975423978,0.836483987711989,0.845333333333333,0.253483835544375,0.830848484848485,0.66169696969697,0.830848484848485
3037,14,320,6000,0.652684762241417,0.871333333333333,0.244484474291935,0.835691916003871,0.671383832007743,0.835691916003872,0.858666666666667,0.245296113994669,0.83130303030303,0.662606060606061,0.83130303030303
3038,15,320,6000,0.684242337945421,0.860666666666667,0.252985619879498,0.836405798931112,0.672811597862223,0.836405798931111,0.834666666666667,0.250474970732366,0.825414141414142,0.650828282828283,0.825414141414142
3039,2,330,6000,0.618330856077522,0.9,0.273079324839588,0.860162858224971,0.720325716449943,0.860162858224971,0.912,0.283033212786775,0.869383838383838,0.738767676767677,0.869383838383838
3040,3,330,6000,0.596471607537228,0.909333333333333,0.257217868661686,0.856724487648866,0.713448975297732,0.856724487648866,0.92,0.263457716311855,0.863737373737374,0.727474747474747,0.863737373737374
3041,4,330,6000,0.614533130483455,0.897333333333333,0.272061534253642,0.858854774228843,0.717709548457686,0.858854774228843,0.893333333333333,0.272211743329812,0.857828282828283,0.715656565656566,0.857828282828283
3042,5,330,6000,0.604192354611529,0.888666666666667,0.267124966419521,0.852804485965577,0.705608971931153,0.852804485965577,0.885333333333333,0.266886474097084,0.851,0.702,0.851
3043,6,330,6000,0.620405856188357,0.875333333333333,0.26994371280276,0.848208264949712,0.696416529899423,0.848208264949712,0.872,0.269355008946099,0.846606060606061,0.693212121212121,0.846606060606061
3044,7,330,6000,0.615100250043837,0.874666666666667,0.262782628440127,0.846448344064302,0.692896688128603,0.846448344064302,0.88,0.266028577029966,0.849747474747475,0.699494949494949,0.849747474747475
3045,8,330,6000,0.609891679494968,0.878666666666667,0.256619852203968,0.843878214030215,0.68775642806043,0.843878214030215,0.874666666666667,0.26053368082409,0.844,0.688,0.844
3046,9,330,6000,0.666972630911028,0.836,0.283372631161782,0.840762277490216,0.681524554980432,0.840762277490216,0.84,0.288839301797859,0.844292929292929,0.688585858585859,0.844292929292929
3047,10,330,6000,0.616489584850773,0.873333333333333,0.251699756718919,0.839040104363927,0.678080208727854,0.839040104363927,0.869333333333333,0.252317238856888,0.83840404040404,0.676808080808081,0.83840404040404
3048,11,330,6000,0.641049622831746,0.856666666666667,0.258592558341528,0.837928081471195,0.675856162942389,0.837928081471195,0.850666666666667,0.262297790685458,0.837505050505051,0.675010101010101,0.837505050505051
3049,12,330,6000,0.645829102456508,0.863333333333333,0.253510214121527,0.837158397508732,0.674316795017464,0.837158397508732,0.856,0.255903187727487,0.835626262626263,0.671252525252525,0.835626262626263
3050,13,330,6000,0.660441366240867,0.862666666666667,0.252991468454212,0.83709018221605,0.6741803644321,0.83709018221605,0.842666666666667,0.251667258085478,0.828909090909091,0.657818181818182,0.828909090909091
3051,14,330,6000,0.648866339318873,0.872666666666667,0.244672038317231,0.836282834658924,0.672565669317847,0.836282834658924,0.858666666666667,0.245084607580913,0.83110101010101,0.66220202020202,0.83110101010101
3052,15,330,6000,0.682620195319943,0.860666666666667,0.252441971961699,0.835913436855616,0.671826873711232,0.835913436855616,0.837333333333333,0.249851623075065,0.825888888888889,0.651777777777778,0.825888888888889
3053,2,340,6000,0.620211484860764,0.894666666666667,0.277248820490309,0.858733409081345,0.71746681816269,0.858733409081345,0.896,0.285204475472749,0.863252525252525,0.72650505050505,0.863252525252526
3054,3,340,6000,0.59645780796507,0.906,0.260885402203129,0.857355510667845,0.71471102133569,0.857355510667845,0.917333333333333,0.266898810620489,0.864272727272727,0.728545454545455,0.864272727272727
3055,4,340,6000,0.622458538462853,0.887333333333333,0.282552500913892,0.858614274291966,0.717228548583933,0.858614274291966,0.882666666666667,0.284200787827908,0.857242424242424,0.714484848484849,0.857242424242424
3056,5,340,6000,0.603071203279293,0.89,0.268514545683564,0.85355952531246,0.707119050624921,0.853559525312461,0.882666666666667,0.2654012915615,0.848909090909091,0.697818181818182,0.848909090909091
3057,6,340,6000,0.617736441620587,0.878666666666667,0.268119506531261,0.848473593401506,0.696947186803013,0.848473593401506,0.874666666666667,0.267580573856951,0.846373737373737,0.692747474747475,0.846373737373737
3058,7,340,6000,0.621013532808383,0.870666666666667,0.265763933627165,0.846354669023271,0.692709338046543,0.846354669023271,0.874666666666667,0.268766407952846,0.84889898989899,0.69779797979798,0.84889898989899
3059,8,340,6000,0.628943768188867,0.868,0.266226861629766,0.844289104910996,0.688578209821992,0.844289104910996,0.864,0.270197200267723,0.844828282828283,0.689656565656566,0.844828282828283
3060,9,340,6000,0.666575513979097,0.836,0.284292878141024,0.841052644868072,0.682105289736144,0.841052644868072,0.84,0.288762535541518,0.844191919191919,0.688383838383838,0.844191919191919
3061,10,340,6000,0.637346967931401,0.865333333333333,0.259870261114559,0.839218869671338,0.678437739342675,0.839218869671338,0.861333333333333,0.260236575168665,0.838545454545455,0.677090909090909,0.838545454545455
3062,11,340,6000,0.653295909641551,0.850666666666667,0.264133419805302,0.838349366662458,0.676698733324917,0.838349366662458,0.850666666666667,0.270844392263549,0.841090909090909,0.682181818181818,0.841090909090909
3063,12,340,6000,0.643124011179591,0.864,0.252882763384029,0.837125615452594,0.674251230905189,0.837125615452594,0.853333333333333,0.254787415382647,0.834242424242424,0.668484848484848,0.834242424242424
3064,13,340,6000,0.661426703489596,0.86,0.252886058154797,0.836173462946598,0.672346925893195,0.836173462946598,0.845333333333333,0.253154476748842,0.83069696969697,0.661393939393939,0.83069696969697
3065,14,340,6000,0.672857182071205,0.864666666666667,0.249756143438178,0.835539999158355,0.671079998316711,0.835539999158355,0.845333333333333,0.247625339925741,0.827262626262626,0.654525252525253,0.827262626262626
